"Date","Age Group","Sex","Sinovac 1st dose","Sinovac 2nd dose","Sinovac 3rd dose","Sinovac 4th dose","Sinovac 5th dose","Sinovac 6th dose","BioNTech 1st dose","BioNTech 2nd dose","BioNTech 3rd dose","BioNTech 4th dose","BioNTech 5th dose","BioNTech 6th dose"
"2022-03-16","40-49","F","138","757","1043","0","0","0","152","558","2861","0","0","0"
"2022-03-16","40-49","M","93","534","603","0","0","0","131","566","1833","0","0","0"
"2022-03-16","50-59","F","220","1165","1337","0","0","0","156","637","2452","0","0","0"
"2022-03-16","50-59","M","153","776","969","0","0","0","126","538","1772","0","0","0"
"2022-03-16","60-69","F","300","1810","1215","0","0","0","144","697","1646","0","0","0"
"2022-03-16","60-69","M","248","1407","1151","0","0","0","123","720","1425","0","0","0"
"2022-03-16","70-79","F","306","1641","665","0","0","0","116","334","636","0","0","0"
"2022-03-16","70-79","M","240","1296","617","0","0","0","96","380","553","0","0","0"
"2022-03-16","80 and above","F","585","1277","357","0","0","0","97","174","169","0","0","0"
"2022-03-16","80 and above","M","312","839","240","0","0","0","65","163","156","0","0","0"
"2022-03-17","0-19","F","932","2725","74","0","0","0","713","507","848","0","0","0"
"2022-03-17","0-19","M","966","2974","75","0","0","0","696","521","866","0","0","0"
"2022-03-17","20-29","F","44","164","210","0","0","0","139","538","1781","0","0","0"
"2022-03-17","20-29","M","50","160","191","0","0","0","180","569","1329","0","0","0"
"2022-03-17","30-39","F","103","520","560","0","0","0","251","894","2937","0","0","0"
"2022-03-17","30-39","M","93","372","374","0","0","0","152","766","2062","0","0","0"
"2022-03-17","40-49","F","144","723","1033","0","0","0","135","590","3103","0","0","0"
"2022-03-17","40-49","M","118","506","600","0","0","0","105","535","1972","0","0","0"
"2022-03-17","50-59","F","194","1055","1359","0","0","0","154","595","2778","0","0","0"
"2022-03-17","50-59","M","149","718","979","0","0","0","114","530","1826","0","0","0"
"2022-03-17","60-69","F","250","1759","1122","0","0","0","151","585","1578","0","0","0"
"2022-03-17","60-69","M","221","1351","1078","0","0","0","117","582","1381","0","0","0"
"2022-03-17","70-79","F","245","1533","599","0","0","0","110","274","544","0","0","0"
"2022-03-17","70-79","M","209","1166","491","0","0","0","100","315","497","0","0","0"
"2022-03-17","80 and above","F","435","1246","209","0","0","0","97","171","178","0","0","0"
"2022-03-17","80 and above","M","220","788","196","0","0","0","59","157","163","0","0","0"
"2022-03-18","0-19","F","913","3760","79","0","0","0","626","507","851","0","0","0"
"2022-03-18","0-19","M","995","3809","94","0","0","0","723","521","826","0","0","0"
"2022-03-18","20-29","F","55","212","203","0","0","0","115","606","1572","0","0","0"
"2022-03-18","20-29","M","49","199","189","0","0","0","140","607","1166","0","0","0"
"2022-03-18","30-39","F","123","700","578","0","0","0","262","1290","3023","0","0","0"
"2022-03-18","30-39","M","104","454","328","0","0","0","144","912","1990","0","0","0"
"2022-03-18","40-49","F","175","982","1128","0","0","0","117","861","3621","0","0","0"
"2022-03-18","40-49","M","114","625","601","0","0","0","102","647","2036","0","0","0"
"2022-03-18","50-59","F","203","1402","1481","0","0","0","145","847","2904","0","0","0"
"2022-03-18","50-59","M","123","862","911","0","0","0","105","529","1830","0","0","0"
"2022-03-18","60-69","F","267","2048","1183","0","0","0","127","757","1676","1","0","0"
"2022-03-18","60-69","M","206","1424","1048","0","0","0","120","625","1336","0","0","0"
"2022-03-18","70-79","F","276","1646","581","0","0","0","77","321","575","0","0","0"
"2022-03-18","70-79","M","228","1231","502","0","0","0","81","356","488","0","0","0"
"2022-03-18","80 and above","F","476","1405","311","0","0","0","90","194","157","0","0","0"
"2022-03-18","80 and above","M","228","861","207","0","0","0","51","158","138","0","0","0"
"2022-03-19","0-19","F","674","3023","58","0","0","0","717","576","1100","0","0","0"
"2022-03-19","0-19","M","720","3495","76","0","0","0","675","541","1076","0","0","0"
"2022-03-19","20-29","F","46","165","212","0","0","0","103","624","1515","0","0","0"
"2022-03-19","20-29","M","27","149","199","0","0","0","108","642","1104","0","0","0"
"2022-03-19","30-39","F","120","526","500","0","0","0","219","1285","3118","0","0","0"
"2022-03-19","30-39","M","63","333","276","0","0","0","135","909","1688","0","0","0"
"2022-03-19","40-49","F","119","729","838","0","0","0","131","873","3331","0","0","0"
"2022-03-19","40-49","M","75","490","503","0","0","0","68","578","1884","0","0","0"
"2022-03-19","50-59","F","142","901","988","0","0","0","91","761","2521","0","0","0"
"2022-03-19","50-59","M","93","596","761","0","0","0","77","555","1734","0","0","0"
"2022-03-19","60-69","F","184","1157","850","0","0","0","109","670","1447","0","0","0"
"2022-03-19","60-69","M","137","815","797","0","0","0","65","476","1308","0","0","0"
"2022-03-19","70-79","F","221","914","396","0","0","0","68","359","444","0","0","0"
"2022-03-19","70-79","M","130","552","322","0","0","0","61","265","380","0","0","0"
"2022-03-19","80 and above","F","342","795","193","0","0","0","54","210","151","0","0","0"
"2022-03-19","80 and above","M","205","452","115","0","0","0","42","162","126","0","0","0"
"2022-03-20","0-19","F","347","1335","45","0","0","0","659","657","1088","0","0","0"
"2022-03-20","0-19","M","326","1479","45","0","0","0","744","707","1076","0","0","0"
"2022-03-20","20-29","F","22","60","155","0","0","0","111","467","1460","0","0","0"
"2022-03-20","20-29","M","31","63","144","0","0","0","127","511","1157","0","0","0"
"2022-03-20","30-39","F","58","201","348","0","0","0","197","857","2759","0","0","0"
"2022-03-20","30-39","M","45","161","191","0","0","0","131","601","1532","0","0","0"
"2022-03-20","40-49","F","54","261","573","0","0","0","97","540","2945","0","0","0"
"2022-03-20","40-49","M","30","198","390","0","0","0","59","414","1677","0","0","0"
"2022-03-20","50-59","F","66","322","564","0","0","0","92","472","2008","0","0","0"
"2022-03-20","50-59","M","42","232","596","0","0","0","65","403","1609","0","0","0"
"2022-03-20","60-69","F","74","365","368","0","0","0","76","453","1110","0","0","0"
"2022-03-20","60-69","M","61","336","463","0","0","0","70","319","1115","0","0","0"
"2022-03-20","70-79","F","85","274","159","0","0","0","51","232","409","0","0","0"
"2022-03-20","70-79","M","51","178","122","0","0","0","32","180","317","0","0","0"
"2022-03-20","80 and above","F","110","281","67","0","0","0","44","165","139","0","0","0"
"2022-03-20","80 and above","M","57","128","46","0","0","0","40","100","92","0","0","0"
"2022-03-21","0-19","F","674","2655","85","0","0","0","453","513","886","0","0","0"
"2022-03-21","0-19","M","689","2943","66","0","0","0","472","546","904","1","0","0"
"2022-03-21","20-29","F","47","164","224","0","0","0","110","443","1573","0","0","0"
"2022-03-21","20-29","M","50","205","219","0","0","0","148","564","1430","1","0","0"
"2022-03-21","30-39","F","115","547","560","0","0","0","165","744","2500","3","0","0"
"2022-03-21","30-39","M","81","432","454","0","0","0","151","704","1979","3","0","0"
"2022-03-21","40-49","F","142","748","1169","1","0","0","104","517","2788","0","0","0"
"2022-03-21","40-49","M","101","592","723","0","0","0","90","526","1886","1","0","0"
"2022-03-21","50-59","F","204","1127","1563","2","0","0","138","598","2487","4","0","0"
"2022-03-21","50-59","M","156","842","1261","5","0","0","135","540","1931","6","0","0"
"2022-03-21","60-69","F","282","1605","1263","1","0","0","160","684","1707","2","0","0"
"2022-03-21","60-69","M","227","1321","1256","6","0","0","149","573","1742","7","0","0"
"2022-03-21","70-79","F","234","1329","664","0","0","0","105","305","685","0","0","0"
"2022-03-21","70-79","M","234","1065","608","2","0","0","112","336","671","3","0","0"
"2022-03-21","80 and above","F","435","1064","250","1","0","0","100","229","236","2","0","0"
"2022-03-21","80 and above","M","246","708","236","1","0","0","67","154","225","3","0","0"
"2022-03-22","0-19","F","685","2630","81","0","0","0","422","503","988","0","0","0"
"2022-03-22","0-19","M","735","2773","98","0","0","0","500","579","882","0","0","0"
"2022-03-22","20-29","F","57","145","220","0","0","0","126","360","1533","0","0","0"
"2022-03-22","20-29","M","50","170","210","0","0","0","185","506","1248","0","0","0"
"2022-03-22","30-39","F","131","502","572","0","0","0","180","690","2355","2","0","0"
"2022-03-22","30-39","M","90","393","354","0","0","0","165","595","1809","1","0","0"
"2022-03-22","40-49","F","154","721","1118","2","0","0","92","487","2645","2","0","0"
"2022-03-22","40-49","M","118","529","652","0","0","0","124","436","1768","3","0","0"
"2022-03-22","50-59","F","226","1085","1389","1","0","0","137","565","2533","2","0","0"
"2022-03-22","50-59","M","142","827","1085","5","0","0","134","470","1922","4","0","0"
"2022-03-22","60-69","F","312","1656","1106","2","0","0","157","595","1756","3","0","0"
"2022-03-22","60-69","M","206","1379","1094","2","0","0","136","532","1554","4","0","0"
"2022-03-22","70-79","F","301","1314","573","0","0","0","100","318","663","2","0","0"
"2022-03-22","70-79","M","246","1095","505","0","0","0","96","309","642","3","0","0"
"2022-03-22","80 and above","F","463","1168","253","0","0","0","103","211","221","1","0","0"
"2022-03-22","80 and above","M","260","720","219","0","0","0","73","153","214","1","0","0"
"2022-03-23","0-19","F","649","2461","64","0","0","0","414","478","919","0","0","0"
"2022-03-23","0-19","M","699","2705","84","0","0","0","463","545","849","0","0","0"
"2022-03-23","20-29","F","40","155","188","0","0","0","101","317","1537","0","0","0"
"2022-03-23","20-29","M","44","155","205","0","0","0","145","450","1273","1","0","0"
"2022-03-23","30-39","F","106","470","499","0","0","0","217","589","2342","0","0","0"
"2022-03-23","30-39","M","75","385","368","0","0","0","122","572","1863","0","0","0"
"2022-03-23","40-49","F","133","705","898","1","0","0","137","458","2601","0","0","0"
"2022-03-23","40-49","M","93","499","545","0","0","0","104","381","1760","0","0","0"
"2022-03-23","50-59","F","174","1019","1260","3","0","0","140","494","2494","3","0","0"
"2022-03-23","50-59","M","102","723","956","0","0","0","77","400","1788","2","0","0"
"2022-03-23","60-69","F","203","1590","856","1","0","0","119","436","1533","3","0","0"
"2022-03-23","60-69","M","162","1285","875","1","0","0","110","429","1427","4","0","0"
"2022-03-23","70-79","F","202","1385","454","0","0","0","88","260","552","0","0","0"
"2022-03-23","70-79","M","151","1119","347","1","0","0","84","229","486","1","0","0"
"2022-03-23","80 and above","F","322","1216","169","0","0","0","65","164","167","0","0","0"
"2022-03-23","80 and above","M","142","770","140","1","0","0","46","119","139","0","0","0"
"2022-03-24","0-19","F","521","3160","54","0","0","0","366","458","822","0","0","0"
"2022-03-24","0-19","M","570","3358","68","0","0","0","401","515","784","0","0","0"
"2022-03-24","20-29","F","51","168","208","0","0","0","105","426","1913","0","0","0"
"2022-03-24","20-29","M","51","160","188","0","0","0","120","459","1578","0","0","0"
"2022-03-24","30-39","F","117","506","530","0","0","0","186","732","3045","0","0","0"
"2022-03-24","30-39","M","73","378","338","0","0","0","133","496","2225","1","0","0"
"2022-03-24","40-49","F","136","693","911","0","0","0","63","409","3046","3","0","0"
"2022-03-24","40-49","M","90","499","685","0","0","0","70","323","1923","0","0","0"
"2022-03-24","50-59","F","142","942","1207","4","0","0","95","449","2624","1","0","0"
"2022-03-24","50-59","M","102","725","956","2","0","0","78","315","1802","4","0","0"
"2022-03-24","60-69","F","214","1352","900","2","0","0","109","416","1413","0","0","0"
"2022-03-24","60-69","M","188","1227","814","2","0","0","104","400","1213","4","0","0"
"2022-03-24","70-79","F","200","1205","375","0","0","0","79","211","466","1","0","0"
"2022-03-24","70-79","M","143","1038","367","2","0","0","57","214","415","4","0","0"
"2022-03-24","80 and above","F","338","1252","166","0","0","0","88","182","163","1","0","0"
"2022-03-24","80 and above","M","154","775","135","0","0","0","48","127","139","1","0","0"
"2022-03-25","0-19","F","608","3873","71","0","0","0","433","494","984","0","0","0"
"2022-03-25","0-19","M","673","4144","68","0","0","0","475","512","904","0","0","0"
"2022-03-25","20-29","F","55","195","249","0","0","0","115","456","1930","0","0","0"
"2022-03-25","20-29","M","50","212","205","0","0","0","134","501","1454","0","0","0"
"2022-03-25","30-39","F","107","616","569","0","0","0","193","957","3385","0","0","0"
"2022-03-25","30-39","M","81","467","340","0","0","0","130","672","2192","0","0","0"
"2022-03-25","40-49","F","133","874","1080","1","0","0","105","665","3654","2","0","0"
"2022-03-25","40-49","M","95","573","667","2","0","0","103","409","2155","1","0","0"
"2022-03-25","50-59","F","165","1140","1403","0","0","0","115","551","3104","1","0","0"
"2022-03-25","50-59","M","105","746","953","1","0","0","85","351","1899","5","0","0"
"2022-03-25","60-69","F","217","1562","927","0","0","0","130","520","1664","1","0","0"
"2022-03-25","60-69","M","172","1193","802","2","0","0","94","383","1306","1","0","0"
"2022-03-25","70-79","F","192","1294","400","0","0","0","74","225","470","2","0","0"
"2022-03-25","70-79","M","174","1024","294","0","0","0","60","207","461","3","0","0"
"2022-03-25","80 and above","F","395","1288","167","1","0","0","83","184","173","0","0","0"
"2022-03-25","80 and above","M","187","788","150","0","0","0","51","133","107","1","0","0"
"2022-03-26","0-19","F","483","3427","87","1","0","0","542","567","1035","0","0","0"
"2022-03-26","0-19","M","512","3597","84","0","0","0","596","589","1106","0","0","0"
"2022-03-26","20-29","F","25","152","237","0","0","0","114","484","1910","0","0","0"
"2022-03-26","20-29","M","28","123","190","0","0","0","127","475","1321","0","0","0"
"2022-03-26","30-39","F","93","472","516","0","0","0","203","952","3527","2","0","0"
"2022-03-26","30-39","M","59","284","278","1","0","0","105","613","1880","0","0","0"
"2022-03-26","40-49","F","87","597","921","0","0","0","106","617","3540","2","0","0"
"2022-03-26","40-49","M","60","425","540","0","0","0","56","387","2058","0","0","0"
"2022-03-26","50-59","F","104","681","1017","0","0","0","72","480","2680","1","0","0"
"2022-03-26","50-59","M","64","499","822","1","0","0","62","349","1887","2","0","0"
"2022-03-26","60-69","F","150","968","709","1","0","0","80","495","1421","1","0","0"
"2022-03-26","60-69","M","99","736","645","0","0","0","61","300","1207","2","0","0"
"2022-03-26","70-79","F","155","961","309","0","0","0","66","271","414","1","0","0"
"2022-03-26","70-79","M","98","590","254","1","0","0","49","183","335","1","0","0"
"2022-03-26","80 and above","F","248","914","137","0","0","0","74","211","146","0","0","0"
"2022-03-26","80 and above","M","137","558","102","0","0","0","41","137","102","1","0","0"
"2022-03-27","0-19","F","301","2117","44","0","0","0","362","647","1039","0","0","0"
"2022-03-27","0-19","M","305","2212","54","0","0","0","378","679","1060","1","0","0"
"2022-03-27","20-29","F","13","54","165","0","0","0","105","326","1594","0","0","0"
"2022-03-27","20-29","M","23","64","163","0","0","0","106","378","1196","1","0","0"
"2022-03-27","30-39","F","55","201","394","0","0","0","167","657","2774","0","0","0"
"2022-03-27","30-39","M","35","101","248","0","0","0","92","389","1483","0","0","0"
"2022-03-27","40-49","F","42","232","626","0","0","0","81","377","2784","1","0","0"
"2022-03-27","40-49","M","25","163","430","0","0","0","60","241","1521","0","0","0"
"2022-03-27","50-59","F","46","238","623","0","0","0","57","312","1909","2","0","0"
"2022-03-27","50-59","M","40","198","648","0","0","0","45","235","1617","1","0","0"
